,BOAT,type,WING_CONFIG_unk,DATETIME,entry_bsp,exit_bsp,min_bsp,bsp_loss,entry_twa,exit_twa,entry_rh,exit_rh,entry_rh_stability,max_yaw_rate,two_DB_time,tws,pop_time,turn_min_rh,t_invert,entry_heel,entry_pitch,exit_heel,exit_pitch,turning_time,bsp_at_drop,heel_at_drop,entry_jib_lead,exit_jib_lead,entry_jib_sheet,exit_jib_sheet,max_rudder_angle,vmg_distance,theoretical_target_vmg
1805,SUI,tack,11.0,2022-07-31T13:17:14.600000+00:00,38.66,30.18,25.44,13.219999999999995,73.7,76.5,918.7,291.0,926.1,26.82,6.8,17.0,1.4,151.8,,-0.8848,-1.0497999999999998,8.104999999999999,-0.8204000000000002,6.6,42.28,0.22,70.3386,62.7538,,,19.2,164.24794597044715,23.093399999999995
1809,SUI,tack,11.0,2022-07-31T13:41:14.200000+00:00,40.74,20.66,14.49,26.25,62.2,33.8,1165.9,173.2,655.2,15.9,13.8,17.0,1.8,356.2,,0.5586000000000001,-1.278,5.5712,0.7288,7.0,39.85,3.05,38.782,38.675,,,12.6,209.895090036411,23.2346
1810,SUI,tack,11.0,2022-07-31T13:42:48.200000+00:00,18.68,13.53,6.27,12.41,55.2,42.8,1.2,-42.5,664.6,11.03,6.6,16.0,-0.6,-88.5,,0.6566000000000001,0.571,1.2656,-0.1175999999999999,4.8,16.97,0.18,38.6758,38.5454,,,18.3,93.29347106249575,23.1814
1812,SUI,tack,11.0,2022-07-31T13:54:51.600000+00:00,19.7,29.33,9.98,9.72,60.6,55.9,78.5,309.5,733.0,16.41,4.4,17.0,-0.8,-112.7,,6.8108,-0.8848000000000001,8.766,-0.304,7.0,24.66,9.15,53.729,53.87039999999999,,,22.9,134.7261471667549,9.857
1813,SUI,tack,11.0,2022-07-31T13:56:15.600000+00:00,50.61,40.82,32.01,18.6,53.0,65.7,1126.3,1076.1,669.7,28.37,6.6,21.0,1.6,437.2,,-1.5626,-2.3762,-0.9442,-1.6472,5.2,49.78,1.89,37.2588,37.15520000000001,,,17.4,277.9068589651945,28.250400000000003
1814,SUI,tack,11.0,2022-07-31T13:57:13.200000+00:00,43.85,45.66,29.83,14.020000000000003,54.6,59.8,1134.9,1055.9,608.4,28.67,7.2,20.0,1.8,576.5,,-1.125,-2.3074,0.1412,-1.9548,5.2,45.91,1.25,37.1674,56.0998,,,19.0,222.6789548683713,26.925799999999995
1815,SUI,tack,11.0,2022-07-31T13:57:57.200000+00:00,57.89,36.83,34.65,23.24,83.6,97.0,1148.3,991.2,438.7,25.6,8.0,18.0,-0.4,783.8,,0.1146,-2.1830000000000003,-0.8335999999999999,-0.8837999999999999,6.0,56.22,2.99,56.198600000000006,84.40700000000001,,,13.9,106.99343994532872,15.5432
1818,SUI,tack,11.0,2022-07-31T13:05:27.200000+00:00,44.28,13.91,12.29,31.99,54.3,29.7,744.3,12.7,1287.7,10.75,8.2,20.0,2.2,-97.3,,2.1798,-0.8822000000000001,1.1548,0.4914,3.4,35.01,11.54,38.3044,37.59,,,12.4,205.16364515902225,24.5126
1819,SUI,tack,11.0,2022-07-31T13:30:10.200000+00:00,22.43,17.76,11.0,11.43,42.6,43.8,54.4,3.3,900.1,12.31,6.8,20.0,0.0,-129.2,,6.0448,-0.5092,1.6798000000000002,-0.2736,4.8,23.86,3.74,44.82899999999999,44.63700000000001,,,17.0,156.07744473019864,24.8668
1820,SUI,tack,11.0,2022-07-31T13:04:32.600000+00:00,47.74,48.04,33.6,14.14,56.8,61.4,1096.8,1101.7,1434.8,36.66,7.8,20.0,1.8,843.4,,-0.6467999999999999,-2.013,-1.5471999999999997,-2.1556,6.0,50.93,1.19,36.9728,45.5638,,,19.0,232.5159465740977,26.9928
1821,SUI,tack,11.0,2022-07-31T13:19:21.600000+00:00,45.91,27.5,25.27,20.64,55.3,54.8,1060.6,162.1,694.3,24.16,7.4,18.0,1.2,-55.1,,-1.2717999999999998,-1.8672,7.432400000000001,-0.5625999999999999,6.2,45.59,1.36,46.082,91.7588,,,16.8,217.9645565396103,26.379
1824,SUI,tack,11.0,2022-07-31T12:06:53.600000+00:00,54.54,53.96,33.64,20.9,59.5,63.2,1203.5,867.3,957.5,28.41,6.8,26.0,1.2,154.9,,-2.359,-2.4534,-1.2380000000000002,-2.3170000000000006,5.4,55.78,1.39,37.549,45.26820000000001,,,19.3,275.9366767615935,29.525
1825,SUI,tack,11.0,2022-07-31T12:07:24.600000+00:00,54.82,51.43,31.17,23.65,62.0,52.9,849.5,1129.5,1563.9,27.46,6.8,28.0,1.2,751.6,,-0.8792,-2.245,-2.1006,-1.9168,6.4,59.86,-0.04,42.9856,43.80220000000001,,,16.4,290.2575604032442,35.311400000000006
1828,SUI,tack,11.0,2022-07-31T12:11:13.200000+00:00,49.2,48.52,36.85,12.35,52.6,52.5,913.5,971.1,961.4,27.46,11.0,25.0,1.8,763.0,,0.6342,-1.9428000000000003,-1.214,-2.0892,5.2,57.27,1.82,34.641200000000005,42.6538,,,16.0,282.726064757413,34.407
1829,SUI,tack,11.0,2022-07-31T12:12:14.200000+00:00,54.2,49.52,33.57,20.630000000000003,60.2,65.2,1006.2,1100.7,1769.9,31.54,9.6,22.0,1.8,455.0,,-1.1158,-2.5104,-3.2046,-2.3732,6.6,55.39,2.41,39.931,39.8704,,,18.8,204.0150208555,29.6628
1830,SUI,tack,11.0,2022-07-31T12:13:11.200000+00:00,54.78,47.81,35.36,19.42,59.3,73.4,1144.3,1021.6,1146.1,27.42,8.4,22.0,1.6,174.4,,-1.4033999999999998,-2.2620000000000005,-2.9176,-2.374,6.0,53.15,-0.0,39.8712,39.8516,,,15.9,244.2453372659441,30.746400000000005
1833,SUI,tack,11.0,2022-07-31T12:17:13.200000+00:00,52.84,42.25,31.33,21.510000000000005,56.2,60.3,982.7,770.4,1277.4,24.75,7.0,22.0,1.2,190.0,,-0.1896,-2.376,0.9454,-1.73,6.4,54.52,0.03,39.031,47.6812,,,19.7,263.4917917157925,30.6698
1834,SUI,tack,11.0,2022-07-31T12:27:42.600000+00:00,52.75,52.22,36.12,16.630000000000003,53.1,58.1,1120.1,992.8,1084.6,34.26,7.8,26.0,0.8,279.5,,-2.2304,-2.4172,-2.5476,-2.7680000000000007,4.6,55.21,-1.36,45.35,56.1064,,,17.9,276.32120113862214,31.8034
1835,SUI,tack,11.0,2022-07-31T12:08:15.200000+00:00,53.83,46.61,30.72,23.11,62.0,127.1,983.9,691.5,1690.4,28.17,6.6,26.0,1.8,612.2,,-1.2694,-2.4496,0.1817999999999999,-1.6634000000000002,10.4,52.76,-0.03,36.2402,35.8518,,,16.7,37.62734387008997,31.3226
1839,SUI,tack,11.0,2022-07-31T12:39:00.600000+00:00,53.27,51.12,36.69,16.580000000000005,42.3,75.9,1019.6,789.3,1066.1,28.54,6.0,26.0,0.8,443.4,,-1.9086,-2.1532,0.3291999999999999,-1.8286,5.0,51.23,-0.8,37.8652,50.941,,,17.2,219.8180252051788,34.478199999999994
1840,SUI,tack,11.0,2022-07-31T12:38:08.200000+00:00,55.11,54.09,35.4,19.71,46.6,63.6,965.9,1025.9,877.3,29.46,8.6,25.0,1.4,665.7,,-1.2306,-2.4502,-2.1690000000000005,-2.4984,5.2,55.93,-2.7,41.5928,42.87520000000001,,,16.4,307.5173935523553,33.6418
1841,SUI,tack,11.0,2022-07-31T12:41:42.600000+00:00,50.56,47.18,33.34,17.22,56.8,73.1,1035.3,842.0,1540.3,29.06,6.0,23.0,1.2,260.0,,-2.6052,-2.2766,-0.4192,-2.083,5.4,53.14,-1.89,51.711000000000006,51.69119999999999,,,19.0,228.25378157208857,28.455400000000004
1843,SUI,tack,11.0,2022-07-31T12:34:02.600000+00:00,52.31,63.93,34.24,18.07,43.1,135.6,1006.9,1036.1,695.1,23.18,7.8,27.0,1.6,783.6,,-1.0112,-2.2404,0.4073999999999999,-2.032,10.0,51.62,-0.54,42.29900000000001,75.6522,,,13.2,75.52985341873726,34.692
1844,SUI,tack,11.0,2022-07-31T12:33:01.600000+00:00,52.68,47.34,36.3,16.380000000000003,51.2,54.4,918.3,691.9,1590.4,28.21,6.8,27.0,0.8,427.3,,-1.2244000000000002,-2.491,0.5322,-0.8773999999999998,4.6,53.82,0.35,42.3522,42.263000000000005,,,17.9,322.99403480096,33.2846
1845,SUI,tack,11.0,2022-07-31T12:31:25.200000+00:00,56.35,48.67,36.12,20.230000000000004,44.4,60.0,999.3,924.3,674.7,27.07,7.0,25.0,1.2,331.0,,-2.042,-2.5196,-1.6831999999999996,-2.1224000000000003,5.2,55.6,0.16,44.580199999999984,78.4996,,,15.8,305.166352819088,33.7736
1846,SUI,tack,11.0,2022-07-31T12:36:50.600000+00:00,56.81,51.57,32.86,23.950000000000003,52.1,59.5,1050.2,941.7,1232.5,32.72,6.4,26.0,1.0,703.0,,-4.0702,-2.582,-1.9678,-2.336,5.0,55.86,0.01,33.59879999999999,40.26199999999999,,,19.0,265.8687605680938,33.39679999999999
1850,USA,tack,11.0,2022-07-31T13:21:39.600000+00:00,45.61,40.48,33.79,11.82,49.5,65.9,963.0,1074.2,1503.7,29.96,6.0,23.0,2.4,292.2,,0.5348,-1.5272000000000003,0.6809999999999999,-1.3798,5.0,45.82,2.25,35.1346,35.0718,,,18.2,243.42523748227697,32.2214
1851,USA,tack,11.0,2022-07-31T13:22:30.200000+00:00,45.97,43.13,31.6,14.369999999999996,64.2,59.0,1122.1,1091.5,731.0,32.69,4.6,20.0,2.2,439.9,,0.0622,-1.9456,-1.1832,-1.6364,4.8,45.61,1.57,35.101,35.119,,,17.6,255.45437465863608,25.905600000000003
1852,USA,tack,11.0,2022-07-31T13:23:54.600000+00:00,37.74,47.62,28.61,9.130000000000004,54.5,71.0,876.6,1148.7,1441.9,25.34,7.0,23.0,2.0,284.0,,0.5576000000000001,-0.4219999999999999,0.9312,-2.2894,10.6,39.22,-0.23,35.150000000000006,45.805,,,17.4,211.57621368924225,25.130600000000005
1855,USA,tack,11.0,2022-07-31T13:29:12.200000+00:00,41.16,17.34,11.81,29.349999999999994,44.4,35.3,987.6,239.0,1378.0,18.09,7.0,24.0,0.0,236.2,,0.1823999999999999,-1.09,4.461600000000001,1.1904,4.0,36.43,3.96,50.75719999999999,50.15840000000001,,,16.4,248.48542878839405,31.201
1861,USA,tack,11.0,2022-07-31T13:54:55.200000+00:00,26.65,30.9,12.32,14.329999999999998,47.4,61.6,231.1,449.3,524.7,14.93,6.8,22.0,0.4,1.1,,10.1248,-0.6097999999999999,6.047199999999999,-0.162,4.0,27.62,11.75,77.09579999999998,77.17439999999999,,,17.7,189.97010715385213,27.437800000000006
1862,USA,tack,11.0,2022-07-31T13:55:50.200000+00:00,51.24,47.94,37.18,14.060000000000002,58.7,65.4,1031.2,1111.9,1044.5,31.08,5.2,22.0,2.2,647.4,,-0.795,-2.2652,0.6639999999999999,-1.9296,5.2,51.5,3.67,46.24100000000001,45.8842,,,17.4,276.30755740237424,31.0698
1863,USA,tack,11.0,2022-07-31T13:56:24.200000+00:00,48.55,50.58,35.08,13.47,57.2,64.1,1176.2,1133.3,794.5,35.08,5.8,23.0,1.4,972.1,,1.056,-1.7074,1.0762,-2.0298,5.2,49.02,2.63,45.89859999999999,46.01040000000001,,,17.6,265.9553588772408,30.667
1864,USA,tack,11.0,2022-07-31T13:57:11.200000+00:00,52.34,59.19,37.4,14.940000000000005,56.7,136.0,1081.9,1201.6,658.1,33.69,6.8,23.0,1.8,956.7,,1.2010000000000003,-2.2446,1.0334,-2.1910000000000003,13.2,50.89,3.75,46.0418,55.49220000000001,,,16.2,60.4210127009888,30.6708
1866,USA,tack,11.0,2022-07-31T13:39:48.200000+00:00,39.62,24.76,23.6,16.019999999999996,53.1,45.9,875.2,122.9,1346.6,24.63,5.8,19.0,3.6,100.3,,1.4418,-1.0156,7.972800000000001,-0.4584,6.8,36.31,1.27,43.071200000000005,42.642,,,15.7,200.0371989809536,26.190000000000005
1867,USA,tack,11.0,2022-07-31T13:17:53.200000+00:00,38.53,28.46,24.97,13.560000000000002,44.8,55.3,879.4,190.8,1437.4,22.57,6.2,19.0,2.4,245.7,,-0.769,-0.4855999999999998,7.918600000000001,-0.6187999999999999,5.2,36.76,0.12,39.62500000000001,39.391000000000005,,,15.2,195.40177990317144,26.465
1868,USA,tack,11.0,2022-07-31T12:26:24.200000+00:00,52.17,46.94,36.29,15.880000000000004,50.0,40.7,1038.4,1065.2,946.8,34.45,7.2,29.0,1.8,748.4,,-2.4176,-2.3422,0.3779999999999999,-1.7686,4.4,52.12,0.61,35.1852,35.309200000000004,,,16.7,345.56562893506765,34.092
1873,USA,tack,11.0,2022-07-31T12:18:39.600000+00:00,46.49,41.29,32.46,14.03,57.7,73.8,910.6,1001.6,872.2,35.46,5.2,21.0,2.2,125.7,,-1.8198,-1.7599999999999991,-0.7844000000000001,-1.432,4.6,49.61,2.6,34.9898,34.9028,,,18.3,203.10498613700065,29.1134
1874,USA,tack,11.0,2022-07-31T12:20:19.200000+00:00,47.74,44.79,32.44,15.300000000000004,46.1,60.0,992.4,956.5,534.2,31.33,5.4,24.0,2.2,923.7,,-1.678,-2.1344,-1.237,-2.0676,4.6,45.95,1.21,34.957800000000006,34.946000000000005,,,17.3,293.5921992333396,32.6834
1875,USA,tack,11.0,2022-07-31T12:21:33.600000+00:00,59.95,56.73,44.39,15.560000000000002,89.1,138.1,1002.8,1345.4,686.5,26.15,8.4,23.0,-2.4,886.2,,0.7214,-2.3596,0.9576,-2.1006,13.6,70.02,-0.53,42.56100000000001,45.00380000000001,,,13.2,357.7342447878569,2.484
1878,USA,tack,11.0,2022-07-31T12:25:02.600000+00:00,46.25,36.75,30.31,15.94,54.6,59.3,1063.1,955.1,886.7,28.65,5.8,22.0,2.0,603.7,,-0.2544,-1.8864,-0.2855999999999999,-0.8294000000000002,4.8,43.1,1.68,35.144000000000005,35.11699999999999,,,18.3,242.527738808437,28.3874
1883,USA,tack,11.0,2022-07-31T12:42:10.600000+00:00,54.68,52.65,37.84,16.839999999999996,47.8,60.2,1106.5,1011.0,618.1,32.37,4.8,27.0,1.8,890.4,,-2.5,-2.486,-2.6498000000000004,-2.4846,4.4,53.34,0.61,34.71000000000001,34.724999999999994,,,15.8,321.9650240337396,34.6064
1885,USA,tack,11.0,2022-07-31T13:03:05.600000+00:00,48.47,47.8,34.64,13.829999999999998,42.8,49.5,1152.1,1121.2,961.1,29.96,6.2,24.0,1.8,662.5,,-2.7751999999999994,-2.2768,0.0191999999999999,-2.0302,4.4,47.52,0.79,40.811,40.8518,,,18.0,311.0671190024209,33.711000000000006
1887,USA,tack,11.0,2022-07-31T13:13:08.200000+00:00,47.19,11.87,10.7,36.49,64.9,32.8,798.3,-16.0,1437.2,16.28,8.0,21.0,3.0,-79.8,,1.3492000000000002,-1.2298,1.3917999999999997,0.0636,6.6,40.85,9.28,55.6234,55.34220000000001,,,14.3,110.83942856857163,26.815
1891,AUS,tack,15.0,2022-08-19T12:22:25.600000+00:00,38.98,25.27,24.75,14.229999999999997,74.0,64.5,1115.9,266.3,400.7,28.93,6.4,13.0,0.4,322.6,,-0.1476,-1.4426,9.8624,-0.6481999999999999,5.8,44.09,-1.38,43.58000000000001,43.32940000000001,,,20.2,161.46285811632723,15.6402
1892,AUS,tack,15.0,2022-08-19T12:24:17.600000+00:00,35.32,24.72,22.51,12.81,63.2,70.6,1117.7,197.0,787.0,22.33,6.8,13.0,0.0,182.1,,-0.5002,-0.554,8.7036,-0.5658,5.6,37.05,-2.46,43.3998,44.88920000000001,,,16.2,174.69647909642478,8.8112
1893,AUS,tack,15.0,2022-08-19T12:26:08.600000+00:00,42.31,29.98,26.13,16.180000000000003,65.1,130.1,959.8,350.3,576.9,29.21,6.6,13.0,0.6,175.1,,-0.1818,-1.6796000000000004,7.827000000000001,-0.1659999999999999,11.6,41.79,-0.38,35.252199999999995,34.6762,,,17.8,89.60302708646421,15.5878
1895,CAN,tack,15.0,2022-08-19T12:26:37.600000+00:00,33.65,21.29,13.49,20.16,80.9,36.4,860.0,156.9,606.1,10.5,13.2,8.0,5.6,2.2,,2.5836,-1.6009999999999998,11.198,-0.585,8.4,34.33,4.96,61.672,70.6306,,,14.1,142.3816362455449,2.5304
1899,CAN,tack,15.0,2022-08-19T12:52:32.600000+00:00,14.15,12.3,8.09,6.0600000000000005,55.8,46.0,-43.2,-26.4,244.6,8.3,4.8,7.0,-0.6,-77.9,,2.3826,-0.4430000000000001,1.6532000000000002,-0.252,0.2,10.43,0.96,59.1414,58.9652,,,15.2,92.23716993898672,5.558999999999998
1901,DEN,tack,15.0,2022-08-19T12:25:48.600000+00:00,40.94,22.69,21.92,19.02,78.3,58.0,1090.7,213.8,1186.3,19.95,4.0,14.0,3.0,277.7,,0.3286,-1.9984000000000004,10.706799999999998,-0.5432000000000001,7.0,38.58,3.92,48.15379999999999,59.30040000000001,,,12.2,174.96725955759462,16.602999999999998
1903,DEN,tack,15.0,2022-08-19T12:31:57.200000+00:00,40.44,22.35,19.5,20.94,89.5,77.6,895.7,195.9,1115.5,20.65,5.6,14.0,3.6,226.7,,0.4598,-1.2963999999999998,11.0658,-0.657,5.0,34.59,4.61,49.857000000000006,64.0442,,,13.4,158.46926069361797,4.6174
1904,ESP,tack,15.0,2022-08-19T12:31:10.200000+00:00,22.0,19.75,10.19,11.81,67.3,66.7,237.4,108.2,808.6,12.52,0.8,14.0,-0.6,-172.1,,11.017,-0.2944,9.38,0.1114,4.8,11.52,-1.95,43.1188,46.12720000000001,,,20.9,127.74115372378122,16.026400000000002
1905,ESP,tack,15.0,2022-08-19T12:28:45.200000+00:00,24.56,16.58,9.64,14.919999999999998,57.1,67.0,184.1,-16.4,668.3,10.94,0.2,14.0,0.2,-186.6,,10.2802,-0.4923999999999999,3.5448000000000004,0.0478,7.2,11.0,-1.53,39.0314,49.18639999999999,,,19.7,123.09320295614204,17.3496
1908,ESP,tack,15.0,2022-08-19T12:23:12.200000+00:00,26.8,16.71,8.33,18.47,39.3,53.4,16.2,-54.0,373.3,8.87,3.6,17.0,0.0,-84.4,,5.1546,0.04,1.736,0.3895999999999999,1.4,14.14,-0.05,37.2244,36.984,,,20.7,145.3286450729558,18.7642
1911,FRA,tack,15.0,2022-08-19T12:22:46.200000+00:00,35.78,30.06,26.35,9.43,85.5,66.7,983.1,370.8,1104.3,29.81,6.0,14.0,0.8,44.3,,0.0982,-0.3268,5.598000000000001,0.5156000000000001,5.4,40.22,3.15,73.23,62.802800000000005,,,18.2,113.97244582935032,7.487
1913,FRA,tack,15.0,2022-08-19T12:27:15.200000+00:00,41.58,20.9,20.17,21.41,51.3,56.4,1148.2,118.3,1675.2,20.72,7.0,12.0,0.8,38.6,,-1.2206,-1.4918,8.6178,-0.4384,6.0,39.74,3.55,45.56039999999999,60.3082,,,13.9,188.64683855914384,10.664999999999996
1914,FRA,tack,15.0,2022-08-19T12:29:53.600000+00:00,27.87,22.03,9.63,18.24,87.7,49.1,510.9,83.4,1552.1,10.28,11.4,13.0,1.0,-103.7,,6.932,1.3682,8.050999999999998,-0.6574,4.6,23.54,13.65,47.036,73.73299999999999,,,16.4,120.68070913352057,4.975999999999999
1916,FRA,tack,15.0,2022-08-19T12:39:50.200000+00:00,20.51,16.06,10.39,10.12,39.4,67.0,234.2,-13.6,328.3,10.18,4.2,11.0,-1.6,-130.2,,10.4318,-0.1553999999999999,2.7758000000000003,-0.2718,3.6,13.64,0.31,59.1218,66.73460000000001,,,17.8,125.33106053517072,10.9858
1918,NZL,tack,15.0,2022-08-19T12:37:32.200000+00:00,20.44,16.93,10.54,9.900000000000002,29.8,80.1,176.1,79.8,280.4,9.8,1.0,12.0,-0.4,-99.2,,10.0346,-0.3758000000000001,8.148200000000001,-0.3674000000000001,4.2,12.58,-0.24,55.29980000000001,59.1884,,,19.5,122.15057523225688,10.2436
1919,SUI,tack,15.0,2022-08-19T12:27:45.600000+00:00,40.43,21.59,21.2,19.23,45.6,56.2,1038.0,172.5,670.8,23.24,6.6,11.0,0.2,251.9,,-1.093,-1.3494,8.748800000000001,-0.3212,5.0,40.04,3.01,44.7756,74.0822,,,15.0,195.56553690104,7.891000000000002
1921,USA,tack,15.0,2022-08-19T12:31:43.200000+00:00,27.89,17.73,11.4,16.490000000000002,71.9,74.6,213.4,1.6,574.0,10.44,2.6,15.0,-3.0,-138.5,,9.753,-0.6854,3.2524000000000006,0.0082,7.2,13.07,1.68,76.61200000000002,79.95820000000002,,,15.8,116.5478454335147,18.176
1922,USA,tack,15.0,2022-08-19T12:30:46.600000+00:00,26.3,19.88,12.06,14.24,57.1,50.8,287.2,6.5,695.4,10.58,6.6,12.0,1.0,-90.5,,12.317,-0.3314,5.9702,-0.5942000000000001,5.0,18.84,9.93,68.067,76.47640000000001,,,15.4,141.33859177146223,9.464
1926,AUS,tack,11.0,2022-08-20T13:38:03.600000+00:00,43.08,45.4,32.61,10.47,63.5,58.7,926.2,1115.3,1861.5,36.36,7.8,27.0,2.2,444.6,,6.815434782608697,-0.0510869565217391,-1.4182,-1.164,3.8,48.09,2.67,40.869565217391326,40.8212,,,19.1,152.7604311290699,23.007391304347824
1927,AUS,tack,11.0,2022-08-20T13:38:58.200000+00:00,53.53,52.71,40.7,12.829999999999998,50.8,55.1,1158.5,1038.0,769.9,37.73,5.0,26.0,2.0,756.4,,-1.4158,-1.9774,0.6478,-1.9970000000000008,3.8,56.57,4.21,40.8648,40.9444,,,16.3,323.8200971678714,34.2212
1928,AUS,tack,11.0,2022-08-20T13:40:25.200000+00:00,50.36,51.68,38.31,12.049999999999995,54.5,62.2,1066.0,1158.6,783.9,32.58,6.0,23.0,2.0,920.1,,-1.7414,-2.0932,-0.2924,-2.1244,4.4,52.38,1.36,40.961400000000005,40.86200000000001,,,16.4,282.3222149551576,30.1102
1931,AUS,tack,11.0,2022-08-20T13:43:33.600000+00:00,53.21,41.81,36.32,16.89,57.0,56.9,1062.1,1032.5,521.8,34.2,5.0,23.0,1.8,780.1,,-2.3593999999999995,-2.2762,-1.8804000000000003,-0.9384,3.4,54.79,2.67,38.1846,38.0802,,,16.0,330.52669659234044,30.99
1932,AUS,tack,11.0,2022-08-20T13:45:17.600000+00:00,52.04,47.09,31.5,20.54,45.6,59.5,1027.0,1105.1,1060.9,23.57,6.8,25.0,2.2,324.7,,-2.7454,-2.2492,-1.1234,-1.7794,4.6,48.6,2.26,38.1122,38.0754,,,17.8,251.0039341793212,31.262
1935,AUS,tack,11.0,2022-08-20T13:59:26.200000+00:00,51.24,45.2,31.77,19.47,43.8,57.2,1083.3,945.1,1212.9,34.03,5.4,25.0,2.2,515.2,,0.349,-1.9778,-1.8876,-1.6694,4.6,48.3,2.04,41.27000000000001,41.0686,,,18.6,274.0863089934229,34.046200000000006
1936,AUS,tack,11.0,2022-08-20T14:01:15.100000+00:00,51.92,46.42,34.99,16.93,48.6,53.2,1093.8,1052.4,657.1,30.14,7.2,25.0,1.7,855.6,,-0.6716000000000001,-2.0806,-2.611224489795919,-1.7418367346938777,3.8,51.05,0.08,41.134800000000006,41.116734693877554,,,15.7,105.70436113663963,33.2252
1941,AUS,tack,11.0,2022-08-20T14:05:45.600000+00:00,51.18,48.81,38.78,12.4,44.9,53.0,1022.4,1014.2,854.0,36.33,5.0,27.0,1.8,766.9,,-1.6729999999999998,-2.0304,-1.1532,-1.7888000000000002,3.4,54.84,1.85,37.7068,37.6684,,,16.7,334.41768311448163,34.69539999999999
1942,AUS,tack,11.0,2022-08-20T14:06:38.600000+00:00,49.19,51.13,37.51,11.68,47.1,56.0,1014.7,1045.2,535.4,30.54,5.8,25.0,1.4,612.3,,-2.2012,-2.0646,-0.4015999999999999,-2.1198,4.2,51.08,3.5,37.675,37.696200000000005,,,18.3,39.91990890181973,31.2912
1947,AUS,tack,11.0,2022-08-20T14:20:09.200000+00:00,39.9,40.59,29.19,10.709999999999996,32.7,58.6,991.2,901.5,601.7,30.77,5.0,25.0,2.6,332.5,,-1.3440425531914897,-1.1200000000000003,0.0898,-0.9207999999999998,4.2,41.56,-2.18,34.640000000000015,34.57339999999999,,,17.2,241.698791622252,34.70702127659574
1948,AUS,tack,11.0,2022-08-20T14:21:23.200000+00:00,54.12,52.64,40.15,13.97,51.1,56.0,1027.1,1053.9,664.9,31.23,5.6,26.0,2.0,398.6,,-0.819,-2.3284,-1.6806,-2.3574,4.2,55.04,2.53,34.6298,34.631,,,16.0,257.4072544324769,32.5008
1949,AUS,tack,11.0,2022-08-20T14:22:16.600000+00:00,56.52,53.53,40.04,16.480000000000004,51.8,57.4,1039.2,1100.0,822.7,30.12,6.2,27.0,1.2,706.3,,-0.37125,-2.5429166666666667,-0.7422,-2.2306,4.0,57.13,-2.02,34.64541666666667,34.69500000000001,,,15.5,352.7111104225076,34.92458333333334
1952,AUS,tack,11.0,2022-08-20T14:25:26.600000+00:00,36.59,48.44,30.94,5.650000000000002,59.5,55.6,654.6,960.6,1263.7,33.88,7.6,25.0,2.4,743.7,,4.0996,-0.2122,0.0245999999999999,-1.7645999999999995,4.4,48.84,0.14,39.34959999999999,39.518600000000006,,,16.8,260.0536242360074,32.264
1953,AUS,tack,11.0,2022-08-20T14:26:42.200000+00:00,53.29,46.91,37.92,15.369999999999996,53.9,51.7,1110.3,1095.4,732.7,32.8,4.6,23.0,1.8,421.2,,-1.7,-2.0438,-1.3473469387755102,-1.7248979591836733,4.2,52.4,1.66,39.5348,39.48816326530613,,,16.9,312.08706053780253,30.5232
1954,AUS,tack,11.0,2022-08-20T14:27:38.600000+00:00,55.99,49.59,37.17,18.82,50.7,51.2,1147.2,1110.1,539.9,34.45,4.4,24.0,1.2,751.0,,-1.8085416666666667,-2.4589583333333334,-1.0624,-1.8152,3.8,52.06,-1.01,39.501875,39.5318,,,17.7,337.96040574578086,32.52833333333333
1955,AUS,tack,11.0,2022-08-20T14:05:03.200000+00:00,55.1,48.04,37.49,17.61,53.3,54.0,1020.3,1066.2,782.9,38.46,4.8,25.0,1.6,440.3,,-1.8444,-2.2748000000000004,-1.3868,-1.7836,3.8,52.83,1.81,37.6888,37.7032,,,18.0,252.1515045522592,31.3354
1958,AUS,tack,11.0,2022-08-20T13:28:43.200000+00:00,55.44,49.05,38.96,16.479999999999997,50.5,52.8,1120.7,1018.5,368.0,38.66,6.6,27.0,2.2,433.6,,-0.4292,-2.0272,-2.3322000000000003,-1.7155999999999998,3.8,59.43,-3.33,40.7274,40.7224,,,16.5,334.0048688361093,34.3138
1962,AUS,tack,11.0,2022-08-20T11:52:06.200000+00:00,52.53,62.45,39.49,13.04,52.4,75.3,1051.5,1125.7,401.8,42.29,5.8,28.0,2.0,688.6,,-1.8102,-1.9218,0.5246,-2.6214,4.0,57.48,-3.23,36.203,36.165200000000006,,,17.1,268.236602073696,35.40860000000001
1963,AUS,tack,11.0,2022-08-20T11:51:31.200000+00:00,58.28,49.5,40.2,18.08,77.1,52.2,1102.0,951.2,1027.7,34.77,4.2,29.0,1.2,506.3,,0.6426000000000001,-2.2406,-1.3396,-1.5660000000000005,4.0,62.78,4.06,34.706199999999995,36.1946,,,17.5,289.8495323514869,34.6028
1964,AUS,tack,11.0,2022-08-20T11:51:02.200000+00:00,48.38,59.41,40.57,7.810000000000002,51.5,75.8,964.8,1129.6,830.9,35.77,4.8,27.0,2.0,801.5,,-0.288,-1.4346000000000003,0.3522,-2.3388000000000004,5.0,56.39,1.39,45.7906,35.084399999999995,,,16.2,263.5331258534593,34.690999999999995
